DATE,AIRCRAFT MAKE & MODEL,AIRCRAFT IDENT,ROUTE OF FLIGHT,LEGS,DURATION,LANDINGS DAY,LANDINGS NIGHT,NIGHT,INSTRUMENT,APPROACHES & TYPE,CROSS COUNTRY,SECOND IN COMMAND,PILOT IN COMMAND,SIMULATED INSTRUMENT,INSTRUCTOR,DUAL,REMARKS,SIMULATOR,SOLO,FLIGHT COST,EXPENSES
8/15/2008,CL65,653BR,IAH-CLT-IAH,2,5.2,1,,0.8,0.6,1,5.2,5.2,,,,,,,,,
8/22/2008,CL65,656BR,IAH-CMH-IAH,2,5.5,1,,,,,5.5,5.5,,,,,,,,,
8/27/2008,CL65,469SM,IAH-BTR-IAH-LRD-IAH,4,4.6,,,1.1,0.2,,4.6,4.6,,,,,,,,,
8/29/2008,CL65,478CA,IAH-MCI-IAH-LRD-IAH,4,6.6,2,,,,,6.6,6.6,,,,,,,,,
8/31/2008,CL65,657BR,IAH-LIT-IAH-HRL-IAH,4,4.6,2,,,,,4.6,4.6,,,,,,,,,
9/3/2008,CL65,652BR,IAH-LRD-IAH-CHS,3,5.2,1,,0.8,0.4,,5.2,5.2,,,,,,,,,
9/4/2008,CL65,473CA,CHS-IAH-BTR-IAH-HRL,4,6.4,2,,,,,6.4,6.4,,,,,,,,,
9/5/2008,CL65,469SM,HRL-IAH-MOB-IAH,3,4.4,2,,,,,4.4,4.4,,,,,,,,,
9/17/2008,C172,172BJ,AXH-AXH,1,0.7,1,,,,,,,0.7,,0.7,,,,,,
9/17/2008,C172,4437Q,AXH-AXH,1,2.7,1,,,,,,,2.7,,2.7,,,,,,
9/19/2008,C172,99329,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
9/19/2008,C172,99329,AXH-AXH,1,1.9,1,,,,,,,1.9,,1.9,,,,,,
9/20/2008,C172,99329,AXH-AXH,1,2.6,1,,,,,,,2.6,,2.6,,,,,,
9/23/2008,C172,172BJ,AXH-AXH,1,1.1,1,,,,,,,1.1,,1.1,,,,,,
9/25/2008,C172,172BJ,AXH-AXH,1,1.2,1,,,,,,,1.2,,1.2,,,,,,
9/27/2008,PA28R-200,56273,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
10/6/2008,C172,172BJ,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
10/10/2008,C172,172BJ,AXH-AXH,1,1,1,,,,,,,1,,1,,,,,,
10/10/2008,C172,172BJ,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
10/11/2008,PA28R-200,56273,AXH-AXH,1,2,1,,,,,,,2,,2,,,,,,
10/11/2008,PA28R-200,56273,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
10/11/2008,PA28R-200,56273,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
10/12/2008,C172,172BJ,AXH-AXH,1,2.3,1,,,,,,,2.3,,2.3,,,,,,
10/13/2008,PA28-180,15946,AXH-LBX-AXH,1,2.3,1,,,,,,,2.3,,2.3,,,,,,
10/13/2008,C172,172BJ,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
10/14/2008,PA28-180,15946,AXH-AXH,1,0.8,1,,,,,,,0.8,,0.8,,,,,,
10/16/2008,PA28-180,15946,AXH-AXH,1,2.1,1,,,,,,,2.1,,2.1,,,,,,
10/19/2008,C172,172BJ,AXH-AXH,1,1,1,,,,,,,1,,1,,,,,,
10/22/2008,C172,4437Q,AXH-AXH,1,1.6,1,,,,,,,1.6,,1.6,,,,,,
10/27/2008,PA28R-200,56273,AXH-AXH,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
10/29/2008,PA28R-200,56273,AXH-AXH,1,1,1,,,,,,,1,,1,,,,,,
10/29/2008,C172,172BJ,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
10/29/2008,C172,172BJ,AXH-AXH,1,1.4,1,,,,,,,1.4,,1.4,,,,,,
11/1/2008,C210,4900T,AXH-LBX-AXH,1,1.1,1,,,,,,,1.1,,1.1,,,,,,
11/2/2008,C210,4900T,AXH-SGR-AXH,1,2.5,1,,,,,,,2.5,,2.5,,,,,,
11/2/2008,C172,172BJ,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
11/2/2008,C172,172BJ,AXH-AXH,1,1.2,1,,,,,,,1.2,,1.2,,,,,,
11/17/2008,LRJET,327CB,ARA-SOP,1,1.9,,,,,,1.9,,1.9,,,,,,,,
11/23/2008,LRJET,327CB,SOP-ARA,1,1.8,1,,,0.3,1,1.8,,1.8,,,,,,,,
11/26/2008,LRJET,327CB,ARA-HOU,1,0.6,,,,,,0.6,,0.6,,,,,,,,
11/30/2008,LRJET,327CB,HOU-ARA,1,0.7,1,,,,,0.7,,0.7,,,,,,,,
12/1/2008,LRJET,327CB,ARA-BFM-ARA,2,1.5,,,,,,1.5,,1.5,,,,,,,,
12/2/2008,LRJET,327CB,ARA-MOB-ARA-APA,3,3.6,2,,,,,3.6,,3.6,,,,,,,,
12/6/2008,LRJET,327CB,APA-HOU,1,2.6,,,,,,2.6,,2.6,,,,,,,,
12/17/2008,LRJET,990LC,HOU-ARA,1,0.6,1,,,0.2,1,0.6,,0.6,,,,,,,,
12/17/2008,LRJET,990LC,ARA-MOB,1,0.8,1,,,,,0.8,,0.8,,,,,,,,
12/17/2008,LRJET,990LC,MOB-LCH-ARA,2,1.2,,,,,,1.2,,1.2,,,,,,,,
12/20/2008,LRJET,990LC,ARA-CPT-ARA,1,2.2,1,,,0.2,1,2.2,,2.2,,,,,,,,
12/30/2008,LRJET,990LC,ARA-CPT-ARA,1,2.1,2,,,,,2.1,,2.1,,,,,,,,
1/5/2009,LRJET,990LC,ARA-LEX,1,1.2,,,,,,1.2,,1.2,,,,,,,,
1/6/2009,LRJET,990LC,LEX-AGS,1,1.5,1,,0.6,,,1.5,,1.5,,,,,,,,
1/10/2009,LRJET,990LC,AGS-HQU,1,0.3,,,,,,0.3,,0.3,,,,,,,,
1/10/2009,LRJET,990LC,HQU-ARA,1,1.6,1,,,0.2,1,1.6,,1.6,,,,,,,,
1/12/2009,LRJET,990LC,ARA-PQL,1,0.6,,,,,,0.6,,0.6,,,,,,,,
1/12/2009,LRJET,990LC,PQL-ARA,1,0.7,1,,,,,0.7,,0.7,,,,,,,,
1/13/2009,LRJET,990LC,ARA-HOU,1,0.6,,,,,,0.6,,0.6,,,,,,,,
1/15/2009,LRJET,990LC,HOU-ARA,1,0.7,1,,,,,0.7,,0.7,,,,,,,,
1/18/2009,LRJET,990LC,ARA-HOU,1,0.8,,,,,,0.8,,0.8,,,,,,,,
1/18/2009,LRJET,990LC,HOU-ARA,1,0.7,1,,,0.2,1,0.7,,0.7,,,,,,,,
1/20/2009,LRJET,990LC,ARA-HOU,1,0.8,,,,,,0.8,,0.8,,,,,,,,
1/20/2009,LRJET,990LC,HOU-APA,1,2.5,1,,,,,2.5,,2.5,,,,,,,,
1/20/2009,LRJET,990LC,APA-LAA,1,0.5,,,,,,0.5,,0.5,,,,,,,,
1/20/2009,LRJET,990LC,LAA-APA,1,0.5,1,,,,,0.5,,0.5,,,,,,,,
1/21/2009,LRJET,990LC,APA-SLC,1,1,,,0.3,,,1,,1,,,,,,,,
1/21/2009,LRJET,990LC,SLC-LAS,1,1.2,,1,0.3,,,1.2,,1.2,,,,,,,,
1/22/2009,LRJET,990LC,LAS-D68,1,1,,,0.5,,,1,,1,,,,,,,,
1/22/2009,LRJET,990LC,D68-HOU,1,2,1,,0.5,,,2,,2,,,,,,,,
1/23/2009,LRJET,990LC,HOU-ARA,1,0.7,,,,,,0.7,,0.7,,,,,,,,
1/27/2009,LRJET,990LC,ARA-HOU,1,0.8,1,,,0.2,1,0.8,,0.8,,,,,,,,
1/28/2009,LRJET,990LC,HOU-ARA,1,0.7,1,,,,,0.7,,0.7,,,,,,,,
1/29/2009,LRJET,990LC,ARA-BFM,1,0.7,,,,,,0.7,,0.7,,,,,,,,
1/30/2009,LRJET,990LC,BFM-ARA,1,0.8,1,,,,,0.8,,0.8,,,,,,,,
1/30/2009,LRJET,990LC,ARA-HOU,1,0.7,,,0.2,,,0.7,,0.7,,,,,,,,
2/2/2009,LRJET,990LC,HOU-ARA,1,0.8,1,,,,,0.8,,0.8,,,,,,,,
2/3/2009,LRJET,990LC,ARA-HOU,1,0.7,,,,,,0.7,,0.7,,,,,,,,
2/3/2009,LRJET,990LC,HOU-LEX,1,2,1,,,,,2,,2,,,,,,,,
2/5/2009,LRJET,990LC,LEX-HOU,1,2,,,,,,2,,2,,,,,,,,
2/5/2009,LRJET,990LC,HOU-ARA,1,0.5,1,,,,,0.5,,0.5,,,,,,,,
2/12/2009,LRJET,990LC,ARA-LCH-HOU-CRP-HOU-ARA,5,3.2,,,0.5,1.1,3,3.2,,3.2,,,,,,,,
2/19/2009,LRJET,990LC,ARA-HOU,1,0.5,1,,,,,0.5,,0.5,,,,,,,,
2/24/2009,LRJET,990LC,HOU-ARA,1,0.7,,,,,,0.7,,0.7,,,,,,,,
2/25/2009,LRJET,990LC,ARA-HOU-D68-SOW,3,2.6,2,,,,,2.6,,2.6,,,,,,,,
2/25/2009,LRJET,990LC,SOW-D68,1,0.4,,,,,,0.4,,0.4,,,,,,,,
2/26/2009,LRJET,990LC,D68-HOU,1,1.6,1,,,,,1.6,,1.6,,,,,,,,
2/28/2009,LRJET,990LC,HOU-ARA,1,0.6,,,,,,0.6,,0.6,,,,,,,,
3/2/2009,LRJET,990LC,ARA-HOU,1,0.7,1,,,,,0.7,,0.7,,,,,,,,
3/2/2009,LRJET,990LC,HOU-ARA,1,0.6,,,,,,0.6,,0.6,,,,,,,,
3/2/2009,LRJET,990LC,ARA-MGM,1,0.8,1,,,0.1,1,0.8,,0.8,,,,,,,,
3/2/2009,LRJET,990LC,MGM-ARA,1,0.7,,,,,,0.7,,0.7,,,,,,,,
3/3/2009,LRJET,990LC,ARA-PHL,1,3.2,1,,,,,3.2,,3.2,,,,,,,,
3/5/2009,LRJET,990LC,PHL-MGM,1,1.8,,,,,,1.8,,1.8,,,,,,,,
3/5/2009,LRJET,990LC,MGM-ARA,1,0.8,1,,,,,0.8,,0.8,,,,,,,,
3/11/2009,LRJET,990LC,ARA-HOU-ARA,2,1.5,,,,,,1.5,,1.5,,,,,,,,
3/13/2009,LRJET,990LC,ARA-HOU,1,0.7,,1,0.7,0.2,1,0.7,,0.7,,,,,,,,
3/14/2009,LRJET,990LC,HOU-ARA,1,0.8,,,,,,0.8,,0.8,,,,,,,,
3/16/2009,LRJET,990LC,ARA-LEX,1,1.6,,1,0.5,,,1.6,,1.6,,,,,,,,
3/17/2009,LRJET,990LC,LEX-ARA,1,1.7,,,,,,1.7,,1.7,,,,,,,,
3/19/2009,LRJET,990LC,ARA-HOU,1,0.7,1,,,0.2,1,0.7,,0.7,,,,,,,,
3/28/2009,LRJET,990LC,HOU-ARA,1,0.6,,,,,,0.6,,0.6,,,,,,,,
3/30/2009,LRJET,990LC,ARA-HOU,1,0.9,1,,,,,0.9,,0.9,,,,,,,,
3/31/2009,LRJET,990LC,HOU-ARA,1,0.8,,,,,,0.8,,0.8,,,,,,,,
4/7/2009,LRJET,990LC,ARA-HOU,1,0.7,1,,,,,0.7,,0.7,,,,,,,,
4/7/2009,LRJET,990LC,HOU-ARA,1,0.8,,,,,,0.8,,0.8,,,,,,,,
4/8/2009,LRJET,990LC,ARA-DAL,1,1.2,,1,1.2,0.2,1,1.2,,1.2,,,,,,,,
4/8/2009,LRJET,990LC,DAL-ARA,1,1.4,,,,,,1.4,,1.4,,,,,,,,
4/9/2009,LRJET,990LC,ARA-CPT,1,1.2,1,,,,,1.2,,1.2,,,,,,,,
4/9/2009,LRJET,990LC,CPT-ARA,1,1.4,,,,,,1.4,,1.4,,,,,,,,
4/15/2009,LRJET,990LC,ARA-HOU,1,1,,1,1,,,1,,1,,,,,,,,
4/15/2009,LRJET,990LC,HOU-ARA,1,0.8,,,,,,0.8,,0.8,,,,,,,,
4/21/2009,PA28R-200,56273,AXH-AXH,1,1.1,1,,,,,,,1.1,,1.1,,,,,,
4/21/2009,PA28R-200,56273,AXH-AXH,1,1.8,1,,,,,,,1.8,,1.8,,,,,,
4/22/2009,C172,172BJ,AXH-AXH,1,1,1,,,,,,,1,,1,,,,,,
4/24/2009,C172,172BJ,AXH-LBX-AXH,1,2.1,1,,,,,,,2.1,,2.1,,,,,,
4/24/2009,PA28R-200,56273,AXH-AXH,1,1.1,1,,,,,,,1.1,,1.1,,,,,,
4/25/2009,C172,172BJ,AXH-AXH,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
4/26/2009,C172,172BJ,AXH-AXH,1,1.2,1,,,,,,,1.2,,1.2,,,,,,
4/26/2009,C172,172BJ,AXH-AXH,1,1.2,1,,,,,,,1.2,,1.2,,,,,,
4/27/2009,C172,172BJ,AXH-AXH,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
4/28/2009,C172,172BJ,AXH-AXH,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
4/30/2009,LRJET,927FW,HOU-NEW-HOU,1,2.1,1,,,,,2.1,,2.1,,,,,,,,
4/30/2009,C172,172BJ,AXH-AXH,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
5/1/2009,C172,172BJ,AXH-LBX-AXH,1,1.7,1,,,,,,,1.7,,1.7,,,,,,
5/1/2009,PA28R-200,56273,AXH-,1,1.1,1,,,,,,,1.1,,1.1,,,,,,
5/2/2009,C172,172BJ,AXH-AXH,1,1.1,1,,,,,,,1.1,,1.1,,,,,,
5/2/2009,C172,172BJ,AXH-AXH,1,0.5,1,,,,,,,0.5,,0.5,,,,,,
5/4/2009,BE58,7107N,HOU-LBX-HOU,1,1.5,,,,,,1.5,,1.5,,,,,,,,
5/4/2009,C172,172BJ,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
5/7/2009,LRJET,927FW,HOU-NEW,1,1.1,1,,,,,1.1,,1.1,,,,,,,,
5/10/2009,LRJET,927FW,NEW-HOU,1,0.9,,,,,,0.9,,0.9,,,,,,,,
5/17/2009,LRJET,927FW,NEW-HOU,1,1.1,1,,,,,1.1,,1.1,,,,,,,,
5/18/2009,C172,4437Q,AXH-AXH,1,1.6,1,,,,,,,1.6,,1.6,,,,,,
5/19/2009,LRJET,927FW,HOU-NEW,1,1.2,,,,,,1.2,,1.2,,,,,,,,
5/21/2009,BE58,7107N,ADS-HOU,1,1.6,,1,0.5,,,1.6,,1.6,,,,,,,,
5/22/2009,LRJET,927FW,NEW-HOU,1,1.2,1,,,,,1.2,,1.2,,,,,,,,
5/25/2009,LRJET,927FW,NEW-HOU,1,1.1,,,,,,1.1,,1.1,,,,,,,,
5/27/2009,LRJET,927FW,HOU-BTR-HOU,2,1.7,1,,,,,1.7,,1.7,,,,,,,,
5/29/2009,LRJET,927FW,HOU-NEW-GSO-FOK,3,4.2,2,,,0.6,1,4.2,,4.2,,,,,,,,
6/2/2009,LRJET,927FW,FOK-PDK-NEW-HOU,3,3.8,1,,,,,3.8,,3.8,,,,,,,,
6/3/2009,C172,172BJ,AXH-AXH,1,0.5,1,,,,,,,0.5,,0.5,,,,,,
6/4/2009,LRJET,927FW,HOU-MEM-NEW,2,4.2,1,,,,,4.2,,4.2,,,,,,,,
6/8/2009,LRJET,927FW,NEW-FAM-GEZ-NEW-HOU,4,4.7,2,,,,,4.7,,4.7,,,,,,,,
6/9/2009,LRJET,927FW,HOU-NEW,1,1.6,1,,,,,1.6,,1.6,,,,,,,,
6/9/2009,C172,4437Q,AXH-AXH,1,1.6,1,,,,,,,1.6,,1.6,,,,,,
6/10/2009,C172,172BJ,AXH-AXH,1,1.6,1,,,,,,,1.6,,1.6,,,,,,
6/13/2009,C172,172BJ,AXH-AXH,1,1.3,1,,,,,,,1.3,,1.3,,,,,,
6/14/2009,BE58,7107N,HOU-NEW-HOU,2,3.8,2,,,,,3.8,,3.8,,,,,,,,
6/14/2009,C172,172BJ,AXH-AXH,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
6/14/2009,C172,172BJ,AXH-AXH,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
6/15/2009,C172,172BJ,AXH-AXH,1,1.2,1,,,,,,,1.2,,1.2,,,,,,
6/17/2009,C172,99329,AXH-AXH,1,1.2,1,,,,,,,1.2,,1.2,,,,,,
6/18/2009,BE58,7107N,HOU-NEW-HOU,2,3.6,2,,,,,3.6,,3.6,,,,,,,,
6/21/2009,BE58,7107N,HOU-NEW-HOU,2,3.4,2,,,,,3.4,,3.4,,,,,,,,
6/22/2009,LRJET,927FW,HOU-NEW-FAM-GEZ-NEW-HOU,5,4.8,3,,0.5,,,4.8,,4.8,,,,,,,,
6/24/2009,LRJET,927FW,HOU-NEW,1,1.3,,,,,,1.3,,1.3,,,,,,,,
6/26/2009,LRJET,927FW,NEW-OPF,1,2.2,,,,0.4,1,2.2,,2.2,,,,,,,,
6/28/2009,LRJET,927FW,OPF-NEW-HOU,2,3.2,2,,,,,3.2,,3.2,,,,,,,,
7/1/2009,LRJET,927FW,HOU-ROA-BED-SOP,3,5.4,2,,,,,5.4,,5.4,,,,,,,,
7/1/2009,LRJET,927FW,SOP-HOU,1,2.4,1,,,,,2.4,,2.4,,,,,,,,
7/5/2009,BE58,7107N,HOU-NEW,1,1.8,1,,,,,1.8,,1.8,,,,,,,,
7/8/2009,BE58,7107N,NEW-HOU,1,1.9,1,,,,,1.9,,1.9,,,,,,,,
7/9/2009,LRJET,927FW,HOU-NEW-LBX-HOU,3,2.5,2,,,,,2.5,,2.5,,,,,,,,
7/13/2009,LRJET,927FW,HOU-BWK-MMU,2,3.7,1,,,,,3.7,,3.7,,,,,,,,
7/14/2009,LRJET,927FW,MMU-EET-LBX-HOU,3,4.2,2,,,,,4.2,,4.2,,,,,,,,
7/19/2009,BE58,7107N,HOU-BTR,1,1.8,1,,,,,1.8,,1.8,,,,,,,,
7/19/2009,PA28R-200,56273,LVJ-LVJ,1,1.6,1,,,,,,,1.6,,1.6,,,,,,
7/20/2009,BE58,7107N,BTR-NEW-HOU,2,2.6,1,,,,,2.6,,2.6,,,,,,,,
7/22/2009,LRJET,927FW,HOU-EKN-ALB,2,3.2,1,,,,,3.2,,3.2,,,,,,,,
7/23/2009,LRJET,927FW,ALB-AVL,1,1.7,1,,,,,1.7,,1.7,,,,,,,,
7/25/2009,LRJET,927FW,AVL-HOU,1,1.6,1,,,,,1.6,,1.6,,,,,,,,
7/29/2009,LRJET,927FW,HOU-LBX-HOU,2,2.2,1,,,,,2.2,,2.2,,,,,,,,
7/30/2009,LRJET,927FW,HOU-LBX-HOU,2,2.3,1,,,,,2.3,,2.3,,,,,,,,
8/1/2009,LRJET,927FW,HOU-BKW-HVN-GSO-MOB-HOU,5,7.5,3,,3,,,7.5,,7.5,,,,,,,,
8/3/2009,C172,99329,LVJ-LVJ,1,1.2,1,,,,,,,1.2,,1.2,,,,,,
8/5/2009,LRJET,927FW,HOU-HOU,1,0.5,1,,,,,0.5,,0.5,,,,,,,,
8/8/2009,PA28R-200,56273,LVJ-11R-LVJ,1,1.7,1,,,,,1.7,,1.7,,1.7,,,,,,
8/9/2009,LRJET,927FW,HOU-NEW,1,1.4,1,,,,,1.4,,1.4,,,,,,,,
8/13/2009,PA28-180,8106M,IWS-TME-SGR-IWS,1,1.6,1,,,,,,,1.6,,1.6,,,,,,
8/17/2009,LRJET,927FW,HOU-LBX-NEW-LBX-HOU,4,4.5,2,,,,,4.5,,4.5,,,,,,,,
8/19/2009,BE58,7107N,HOU-NEW-HOU,2,4.5,2,,,,,4.5,,4.5,,,,,,,,
8/21/2009,LRJET,927FW,HOU-NEW,1,1.4,1,,,,,1.4,,1.4,,,,,,,,
8/22/2009,LRJET,927FW,NEW-TCL-HOU,2,3.6,2,,,,,3.6,,3.6,,,,,,,,
8/24/2009,BE58,7107N,HOU-WEA-ADS-HOU,3,4.2,3,,,,,4.2,,4.2,,,,,,,,
8/25/2009,PA28-180,8106M,IWS-11R-IWS,2,1.6,2,,,,,1.6,,1.6,,1.6,,,,,,
8/27/2009,LRJET,927FW,HOU-NEW,1,1.3,,,,,,1.3,,1.3,,,,,,,,
9/3/2009,BE58,7107N,HOU-NEW-HOU,2,4.2,2,,,,,4.2,,4.2,,,,,,,,
9/7/2009,BE58,7107N,HOU-NEW-HOU,1,4.5,2,,,,,4.5,,4.5,,,,,,,,
9/10/2009,PA28-180,8106M,IWS-BAZ-IWS,2,2.8,2,,,0.5,2,2.8,,2.8,,2.8,,,,,,
9/11/2009,LRJET,927FW,HOU-NEW-HOU,2,2.8,2,,,1.7,1,2.8,,2.8,,,,,,,,
9/12/2009,LRJET,927FW,HOU-NEW,1,1.4,1,,,0.5,1,1.4,,1.4,,,,,,,,
9/13/2009,LRJET,927FW,NEW-HOU,1,1.5,,1,1.5,,,1.5,,1.5,,,,,,,,
9/16/2009,LRJET,927FW,HOU-NEW-IAH-NEW-HOU,4,5.8,2,,2,,,5.8,,5.8,,,,,,,,
9/17/2009,PA28R-200,56273,LVJ-LVJ,1,1.8,1,,,,,,,1.8,,1.8,,,,,,
9/21/2009,C172,363BL,LVJ-LVJ,1,2.1,1,,,,,,,2.1,,2.1,,,,,,
9/23/2009,LRJET,927FW,HOU-NEW-MCUN,2,2.8,1,,,,,2.8,,2.8,,,,,,,,
9/27/2009,LRJET,927FW,MCUN-MSY-HOU,2,2.9,1,,,,,2.9,,2.9,,,,,,,,
9/28/2009,LRJET,927FW,HOU-SAT-HOU,2,1.6,1,,1.6,0.3,1,1.6,,1.6,,,,,,,,
9/29/2009,LRJET,927FW,HOU-MGGT,1,2.7,1,,,,,2.7,,2.7,,,,,,,,
9/30/2009,LRJET,927FW,MGGT-HOU,1,2.6,1,,,,,2.6,,2.6,,,,,,,,
10/1/2009,PA28-180,8106M,IWS-IWS,1,1.6,,,,,,,,1.6,,1.6,,,,,,
10/2/2009,BE58,7107N,HOU-NEW-HOU,2,3.7,1,1,0.6,,,3.7,,3.7,,,,,,,,
10/7/2009,BE58,7107N,HOU-NEW-HOU,2,3.3,2,,,,,3.3,,3.3,,,,,,,,
10/9/2009,BE58,7107N,HOU-NEW,1,1.9,1,,,,,1.9,,1.9,,,,,,,,
10/11/2009,BE58,7107N,NEW-HOU-NEW-LBX-HOU,4,6.7,2,3,2.8,5.2,4,6.7,,6.7,,,,,,,,
10/13/2009,BE58,7107N,HOU-NEW-HOU,2,3.4,2,,,,,3.4,,3.4,,,,,,,,
10/16/2009,BE58,7107N,HOU-NEW-HOU,2,3.6,2,,,,,3.6,,3.6,,,,,,,,
10/16/2009,LRJET,927FW,HOU-NEW-HSV,2,2.2,1,,,,,2.2,,2.2,,,,,,,,
10/17/2009,LRJET,927FW,HSV-NEW,1,1,1,,,,,1,,1,,,,,,,,
10/18/2009,LRJET,927FW,NEW-HOU,1,1.3,1,,,,,1.3,,1.3,,,,,,,,
10/23/2009,BE58,7107N,HOU-NEW,1,1.6,1,,,,,1.6,,1.6,,,,,,,,
10/25/2009,BE58,7107N,NEW-HOU,1,1.8,1,,,,,1.8,,1.8,,,,,,,,
10/30/2009,LRJET,927FW,HOU-NEW-FAM-MQY-HOU-BNA,5,7.6,1,2,1,1.6,1,7.6,,7.6,,,,,,,,
11/1/2009,LRJET,927FW,BNA-FAM-NEW-HOU,3,3.6,2,1,3.6,,,3.6,,3.6,,,,,,,,
11/3/2009,BE58,7107N,HOU-NEW,1,1.8,,1,0.5,,,1.8,,1.8,,,,,,,,
11/4/2009,BE58,7107N,NEW-BTR-NEW,2,1.2,2,,,,,1.2,,1.2,,,,,,,,
11/5/2009,BE58,7107N,NEW-BTR-HOU,2,2.4,2,,,,,2.4,,2.4,,,,,,,,
11/8/2009,LRJET,927FW,HOU-NEW-HOU,2,2.7,2,,,,,2.7,,2.7,,,,,,,,
11/13/2009,BE58,7107N,HOU-NEW,1,1.6,,1,1.6,,,1.6,,1.6,,,,,,,,
11/15/2009,BE58,7107N,NEW-HOU,1,1.6,,1,1.6,,,1.6,,1.6,,,,,,,,
11/22/2009,PA28R-200,56273,LVJ-GLS-LVJ,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
11/25/2009,BE58,7107N,HOU-NEW-HOU,2,3.4,1,1,1.6,,,3.4,,3.4,,,,,,,,
12/5/2009,LRJET,927FW,HOU-NEW-FAM-HOU,3,4.6,1,2,1.8,,,4.6,,4.6,,,,,,,,
12/6/2009,BE58,7107N,HOU-NEW-HOU,2,3.2,2,,,1,1,3.2,,3.2,,,,,,,,
12/10/2009,BE58,7107N,HOU-NEW-HOU,2,3.3,2,,,,,3.3,,3.3,,,,,,,,
12/16/2009,BE58,7107N,HOU-AXH-HOU,2,0.4,2,,,,,0.4,,0.4,,,,,,,,
12/20/2009,BE58,7107N,HOU-NEW-HOU,2,3.5,2,,,,,3.5,,3.5,,,,,,,,
12/21/2009,BE58,7107N,HOU-NEW-HOU,2,3.4,2,,,,,3.4,,3.4,,,,,,,,
12/22/2009,BE58,7107N,HOU-NEW-HOU,2,3.6,2,,,,,3.6,,3.6,,,,,,,,
12/23/2009,LRJET,927FW,HOU-NEW-SOS,2,2.6,2,,,1.2,1,2.6,,2.6,,,,,,,,
1/2/2010,C172,4437Q,LVJ-LVJ,1,1.5,1,,,,,,,1.5,,1.5,,,,,,
1/10/2010,PA28R-200,56273,LVJ-AXH-SGR-DWH-LVJ,1,1.8,1,,,,,,,1.8,,1.8,,,,,,
4/13/2010,EMB145,12530,MKE-GRB,1,0.7,,,,,,0.7,0.7,,,,,,,,,
4/14/2010,EMB145,12530,GRB-GRB-MKE-SDF-GRB,4,2.9,2,,,,,2.9,2.9,,,,,,,,,
4/15/2010,EMB145,836RP,GRB-MKE-SDF-MKE-GRB-MKE,5,4.4,3,,,,,4.4,4.4,,,,,,,,,
4/15/2010,EMB145,836RP,MKE-FNT,1,1.4,,,,,,1.4,1.4,,,,,,,,,
4/16/2010,EMB145,12530,FNT-MKE-DAY-GRR-MKE-IND,5,4.2,2,,,,,4.2,4.2,,,,,,,,,
4/18/2010,EMB145,289SK,IAH-STL-CLE-IND,3,3.4,2,,,,,3.4,3.4,,,,,,,,,
4/25/2010,EMB145,280SK,RIC-LGA-ILM,2,3.5,1,,,0.3,1,3.5,3.5,,,,,,,,,
4/26/2010,EMB145,294SK,ILM-LGA-IND-PHL-SDF,4,7.5,2,,2,0.2,1,7.5,7.5,,,,,,,,,
4/27/2010,EMB145,298SK,SDF-PHL-LGA-RIC,3,4.6,1,,,,,4.6,4.6,,,,,,,,,
4/28/2010,EMB145,259JK,RIC-IAH,1,1.6,1,,,,1,1.6,1.6,,,,,,,,,
5/1/2010,EMB145,28529,MKE-DSM-MKE,2,2.4,1,,,,,2.4,2.4,,,,,,,,,
5/2/2010,EMB145,282SK,MKE-MSP-MKE-PIT-MKE-ATW,5,6.1,2,1,1.4,0.3,1,6.1,6.1,,,,,,,,,
5/3/2010,EMB145,12530,ATW-MKE-DAY-MKE-GRR,4,3.4,2,,,,,3.4,3.4,,,,,,,,,
5/9/2010,EMB145,297SK,ORD-AZO-ORD-CID,4,2.9,1,1,1.1,,,2.9,2.9,,,,,,,,,
5/10/2010,EMB145,372SK,CID-ORD-PIA-ORD-CID,4,3.8,2,,,,,3.8,3.8,,,,,,,,,
5/11/2010,EMB145,377SK,CID-ORD-CID-ORD-OKC-ORD-PIA,6,8.8,2,1,0.7,0.6,2,8.8,8.8,,,,,,,,,
5/12/2010,EMB145,295SK,PIA-ORD-IND-ORD-GRR,4,5,,2,2.2,0.6,2,5,5,,,,,,,,,
